App,Review,Rating,Date,Price (?)
Ola,Can booking nowadays has become frustrating ! drivers demand to pay more over the amount that is shown !,1,2026-03-12 00:00:00,96
Ola,took more money from me ola is very fraud company,1,2026-03-12 00:00:00,144
Ola,third class all don't have option to connect with customer care totally non sense,1,2026-03-12 00:00:00,295
Ola,"worst experience ever for cab owner and customer like customer fake report that (cab driver) ask for money but actually it is fake, and then cab owner id get ban for several days and there is no way to earn money for them . (for customer) cab driver say that you cancel the ride i am not coming to pick you and sometime they pretend that they are coming to pick up but they never come",1,2026-03-12 00:00:00,198
Ola,vahini marre gye,1,2026-03-12 00:00:00,165
Ola,"Hello Ola Team, I booked an auto on 2 March. The fare was around ?147 but the driver insisted on going by the meter and asked me to pay via his QR. I paid ?151, ?1, ?151 and ?1 through UPI. He said he received both ?1 payments but not the ?151 payments. Later State Bank of India confirmed the payments were credited to his account. I contacted the driver, requested a refund, and even sent payment proof, but he has now blocked me. I have all transaction proofs and request help resolving this",1,2026-03-12 00:00:00,186
Ola,your rider not booked ride and some time booking done he is cancelled any time and not booked out side aria also ride confirm time is 20 to 25 minutes and again and again trying,2,2026-03-12 00:00:00,246
Ola,no good service,1,2026-03-12 00:00:00,113
Ola,"Ola service is very poor. Today I completed two trips and now I need the invoices for those rides. The app is asking me to register my email first. I entered my email and also received the registration link, but the link is not opening. Because of this I am unable to get my invoices. I need the invoices urgently, so please help me resolve this issue as soon as possible.",1,2026-03-12 00:00:00,209
Ola,very bad not a single rider is accepting the ride over here,1,2026-03-12 00:00:00,269
Ola,PATHETIC APP KEEPS TAKING BACK TO MAPS & BOOKING PAGE IF APP MINIMISED FOR S WHILE,1,2026-03-12 00:00:00,86
Ola,"always shows route where we have to pay toll, and its rigid drivers do not budge to change and reroute. ola needs to give choice of route to costumers. and give instructions to driver consider genuine costumer request of rerouting.",2,2026-03-12 00:00:00,112
Ola,worst ride ever!!First they will showcase less fare than once you reach your destination the fare will touch almost double. I will uninstall the APP ASAP .. THANK YOU FOR FOOLING US..,1,2026-03-12 00:00:00,185
Ola,"If there was a option I would have loved to rate 0 star , Is it so hard to reply back to grievance email. Why it is the case that the firm actually shows no customer support, Yes -No , maybe an automated response but I think they feel leaving customer strangled would create better impact so be it.Also why would a passenger agree to unreasonable rates demanded by the drivers , If he or she wishes to cancel you still chargecancellation , get a life Ola team.. I hope one day you turn up using Uber",1,2026-03-12 00:00:00,125
Ola,very good responsibility ??,5,2026-03-12 00:00:00,155
Ola,godd,5,2026-03-12 00:00:00,184
Ola,yas ????,5,2026-03-12 00:00:00,225
Ola,worst app. I book ride before show me 135 then ride complete it shows double 264,1,2026-03-12 00:00:00,114
Ola,driver ask for more money then ola app shows really really disappointed with this app must not use this app,1,2026-03-12 00:00:00,212
Ola,"This is a very very bad service. Whenever I book it, I have to face some problem or the other. Either their drivers take the booking and later they do not give proper response or there is a lot of waiting. They cancel the right and even though my last ride was completely complete, cancellation charges have been added to it and this has happened to me many times before also.And their support system is also very bad, it only tells its own things and does not tell any question related to the custom",1,2026-03-12 00:00:00,161
Ola,this is very bad app uber is much better than it fare were increase reapdly and we can't face toll tax but they cut fare off toll tax about 100 rupees,1,2026-03-12 00:00:00,165
Ola,it is next to impossible to get in touch with customer support when there is an issue as the support tab only has pre loaded options with automatic replies. more than half your driver's do not switch on ac or accept ola money for payment but no response from your end when I raise tickets. pathetic!,1,2026-03-12 00:00:00,223
Ola,"bilkul bekar service hai meerut main na choti ride, na badi, na rental koi accept nhi hoti",1,2026-03-12 00:00:00,151
Ola,"I had a very poor performance at Bangalore I had very unexpected situations in this app booking The latest driver is attending the call and not responding , The last two booking drivers were an extra amount my location was dropping easily and the app was very poor",1,2026-03-12 00:00:00,279
Ola,not dependable drivers will cancel after making you wait,1,2026-03-12 00:00:00,79
Ola,"I was using ola Android app 2014 to 2019.When I booked ola for going to office, I was charged 3 times more money which hurted me so much for paying 1000 rupees for 21km travel in 2019 from Perungalathur to Karapakkam in Chennai,so I uninstalled ola in my mobile, i didn't use ola for last 7 years. Very worst experience I have ever faced.",1,2026-03-12 00:00:00,294
Ola,"is any human being alive in support team to address my ticket 19477545. now don't send me automated replies, I already reached you multiple times and no one is responding. such a pathetic support",1,2026-03-12 00:00:00,83
Ola,worst experience with driver,1,2026-03-12 00:00:00,287
Ola,Value for money and polite drivers,5,2026-03-12 00:00:00,119
Ola,"Very disappointing experience with the Ola app. Drivers keep cancelling rides again and again after accepting, and customer support is almost useless. Prices keep increasing but the service quality keeps getting worse. Really frustrating to depend on this app. Need to mention about there parcel service where they don't have a COD option, refund is processed when the partner is not assigned but it takes around 10 days to get credited but they want me to pay immediately before partner is assigned.",1,2026-03-12 00:00:00,73
Ola,only your driver's charges extra than ola prices. ola should take care of such issues May be drivers are not comfortable with the charges ola are offering to Public. ola ride charges should be comfortable to both public as well as drivers.,5,2026-03-12 00:00:00,204
Ola,"the worst app I have ever used in my life, never get a ride while in hurry.... Rapido is 100 times better than ola",1,2026-03-12 00:00:00,157
Ola,"Ola is a pure scam these days. The location of the driver on the map is never accurate no matter how good the internet connection is. Also, these days when you book a ride, a driver will accept, and when you call him he will say he's coming, but just moments later the driver will change. This happens automatically. If a driver doesn't want to accept a ride why do they do it in the first place. This wastes a hell lot of time.",1,2026-03-12 00:00:00,247
Ola,not working register issue,1,2026-03-12 00:00:00,203
Ola,Its such a third grade service and I appeal to all the customers not to book any cab and dont rely in it. I scheduled a cab at 9.45 p.m to go to bus stand but neither the cab driver called me and even no response from ola customer care even after many attempts and my time was about to exhaust. I was terrified by this because at night time you dont get any service so I quickly opted for a uber ride and the service was prompt and reliable. Uber saved me from such situation. Be cautious in OLA,1,2026-03-12 00:00:00,150
Ola,ola services no,1,2026-03-12 00:00:00,209
Ola,very good gentleman. didn't demand anything extra,5,2026-03-12 00:00:00,293
Ola,useless app...booked cab and driver denied pickup and said can't drop you at required destination and somehow another cab assigned by app...I took another auto in between that time period then showing 18 minutes of waiting period for next cab and app showing no option for cancelling the ride .During this period I texted the cab driver to cancel the cab but still he doesn't cancel and continuously another cabs are assigned to me ....totally Harassment by the app as u have no option to cancel ride,1,2026-03-11 00:00:00,88
Ola,"This is the worst cab service app in India. Every time I book the cab after a while, thinking they might have improved, they suprise me with new problems. Once dropped on wrong location, did not respond when driver was abusive, very often show different amounts for rider and driver which causes rifts. There is no option to contact them in case any assistance needed. It's always generic stock replies and answers which makes us look like idiots.",1,2026-03-11 00:00:00,152
Ola,bad experience,1,2026-03-11 00:00:00,260
Ola,"never get a ride on time , drivers need more money. uninstalled the app .",1,2026-03-11 00:00:00,104
Ola,hiii super ????????????,5,2026-03-11 00:00:00,288
Ola,Driver did not speak on mobile calls.,5,2026-03-11 00:00:00,197
Ola,good but sometimes don't show rides,4,2026-03-11 00:00:00,200
Ola,pathetic app I ever had no responsibility taken by them they publish driver feedback but never publish their own services feedback be very cautious booking with it they will charge extra money not on drivers fault but on their services fault also,1,2026-03-11 00:00:00,281
Ola,bad app not uninstall thanku,1,2026-03-11 00:00:00,59
Ola,you not given my amount,1,2026-03-11 00:00:00,155
Ola,over price,1,2026-03-11 00:00:00,169
Ola,worst long time waiting,1,2026-03-11 00:00:00,169
Ola,mfs never accept a ride when I need it the most,1,2026-03-11 00:00:00,87
Ola,nice ??????,5,2026-03-11 00:00:00,106
Ola,poor,1,2026-03-11 00:00:00,73
Ola,they keep us Waiting for the ride and then rider always cancel the ride wastes a lot of time bad service,1,2026-03-11 00:00:00,138
Ola,sooo good,5,2026-03-11 00:00:00,226
Ola,Very good and convenient,5,2026-03-11 00:00:00,212
Ola,v good,4,2026-03-11 00:00:00,213
Ola,good jab,5,2026-03-11 00:00:00,204
Ola,why the fare an increase after its original fare they charge more than 50 rupees per ride this should be improved,2,2026-03-11 00:00:00,129
Ola,sbse bakwas app hai ...,1,2026-03-11 00:00:00,111
Ola,Excellent service for the next one in order of service to me and my place...,5,2026-03-11 00:00:00,136
Ola,good experience,5,2026-03-11 00:00:00,187
Ola,all ways after competition of journey rent show high . what about that all froud??,2,2026-03-11 00:00:00,182
